"","date","search","search_adj"
"2184",2005-07-07,0,0
"2185",2005-07-04,0,0
"2186",2005-07-06,0,0
"2187",2005-07-08,27,70.2543558725287
"2188",2006-07-02,0,0
"2189",2006-07-03,0,0
"2190",2006-07-08,61,54.3548309178744
"2191",2006-07-05,63,56.1369565217391
"2192",2006-07-07,0,0
"2193",2006-07-04,60,53.463768115942
"2194",2006-07-06,0,0
"2195",2007-07-07,0,0
"2196",2007-07-08,39,70.1550731058928
"2197",2007-07-06,40,71.953921134249
"2198",2007-07-02,26,46.7700487372619
"2199",2007-07-05,28,50.3677447939743
"2200",2007-07-03,52,93.5400974745237
"2201",2007-07-04,0,0
"2202",2008-07-05,100,125.786163522013
"2203",2008-07-04,0,0
"2204",2008-07-06,46,57.8616352201258
"2205",2008-07-07,56,70.440251572327
"2206",2008-07-01,29,36.4779874213836
"2207",2008-07-02,29,36.4779874213836
"2208",2008-07-03,32,40.251572327044
"2210",2009-07-07,31,39.7191227395152
"2211",2009-07-06,0,0
"2212",2009-07-05,0,0
"2213",2009-07-02,34,43.5629088110812
"2214",2009-07-08,63,80.7195075028857
"2215",2009-07-04,55,70.4694113120431
"2216",2009-07-03,43,55.0942670257791
"2217",2010-07-02,23,53.2281393819855
"2218",2010-07-05,27,62.4852071005917
"2219",2010-07-07,26,60.1709401709402
"2220",2010-07-03,29,67.1137409598948
"2221",2010-07-06,20,46.2853385930309
"2222",2010-07-04,31,71.7422748191979
"2223",2010-07-08,26,60.1709401709402
"2224",2011-07-07,59,58.0414583786133
"2225",2011-07-05,94,92.472831993045
"2226",2011-07-02,68,66.8952401651815
"2227",2011-07-03,28,27.5450988915453
"2228",2011-07-06,39,38.3663877417953
"2229",2011-07-08,60,59.0252119104542
"2230",2011-07-04,80,78.7002825472723
"2231",2012-07-04,37,30.5836707152497
"2232",2012-07-07,100,82.6585695006748
"2233",2012-07-06,42,34.7165991902834
"2234",2012-07-01,43,35.5431848852902
"2236",2012-07-02,42,34.7165991902834
"2237",2012-07-05,44,36.3697705802969
"2238",2012-07-03,34,28.1039136302294
"2239",2013-07-06,45,38.7540279269603
"2240",2013-07-08,36,31.0032223415682
"2241",2013-07-04,34,29.28082110037
"2242",2013-07-05,57,49.0884353741497
"2243",2013-07-03,68,58.5616422007399
"2244",2013-07-02,48,41.3376297887576
"2245",2013-07-07,55,47.3660341329514
"2246",2014-07-03,81,89.0624488682847
"2247",2014-07-06,60,65.9721843468776
"2248",2014-07-04,49,53.8772838832833
"2249",2014-07-08,30,32.9860921734388
"2250",2014-07-02,52,57.1758931006272
"2251",2014-07-05,50,54.9768202890646
"2252",2014-07-07,20,21.9907281156259
"2253",2015-07-08,57,63.6834360707894
"2254",2015-07-05,56,62.5661828063896
"2255",2015-07-04,61,68.1524491283887
"2256",2015-07-06,41,45.8073838403924
"2257",2015-07-07,22,24.5795718167959
"2258",2015-07-02,23,25.6968250811957
"2259",2015-07-03,22,24.5795718167959
"2260",2016-07-02,28,26.742554186808
"2261",2016-07-03,19,18.1467331981912
"2262",2016-07-01,37,35.3383751754249
"2263",2016-07-05,33,31.5180102915952
"2265",2016-07-07,21,20.056915640106
"2266",2016-07-04,43,41.0689225011695
"2267",2016-07-06,31,29.6078278496803
"2268",2017-07-02,98,58.9678768587289
"2269",2017-07-08,43,25.8736602543402
"2270",2017-07-06,24,14.4411127000969
"2271",2017-07-05,63,37.9079208377543
"2272",2017-07-07,44,26.4753732835109
"2273",2017-07-03,87,52.3490335378512
"2274",2017-07-04,50,30.0856514585352
"2275",2018-07-07,67,60.1196410767697
"2276",2018-07-05,62,55.6331006979063
"2277",2018-07-03,75,67.2981056829511
"2278",2018-07-06,49,43.9680957128614
"2279",2018-07-08,48,43.0707876370887
"2280",2018-07-04,58,52.0438683948156
"2281",2018-07-02,54,48.4546360917248
"2282",2019-07-07,42,51.3544618080911
"2283",2019-07-05,68,83.1453191178618
"2284",2019-07-06,32,39.1272089966409
"2285",2019-07-04,69,84.3680443990069
"2286",2019-07-02,67,81.9225938367168
"2287",2019-07-03,84,102.708923616182
"2288",2019-07-08,48,58.6908134949613
"2289",2004-07-10,72,220.635193133047
"2290",2004-07-08,0,0
"2291",2004-07-13,40,122.575107296137
"2292",2004-07-09,0,0
"2293",2004-07-12,0,0
"2294",2004-07-14,0,0
"2295",2004-07-11,0,0
"2296",2005-07-09,0,0
"2297",2005-07-10,0,0
"2298",2005-07-11,0,0
"2299",2005-07-12,76,297.201704545455
"2300",2005-07-13,25,97.7637186004785
"2301",2005-07-15,27,105.584816088517
"2302",2005-07-14,0,0
"2303",2006-07-15,0,0
"2304",2006-07-14,41,148.222784810127
"2305",2006-07-10,0,0
"2306",2006-07-12,0,0
"2307",2006-07-13,0,0
"2308",2006-07-09,0,0
"2309",2006-07-11,38,137.377215189873
"2310",2007-07-15,0,0
"2311",2007-07-12,25,35.4831751509922
"2312",2007-07-10,36,51.0957722174288
"2313",2007-07-14,39,55.3537532355479
"2314",2007-07-13,53,75.2243313201035
"2315",2007-07-09,37,52.5150992234685
"2316",2007-07-11,0,0
"2317",2008-07-10,89,59.3432991807103
"2318",2008-07-14,42,28.0047029841554
"2319",2008-07-11,61,40.6734971912733
"2320",2008-07-09,29,19.3365806319168
"2321",2008-07-08,28,18.6698019894369
"2322",2008-07-12,43,28.6714816266353
"2323",2008-07-13,45,30.0050389115951
"2324",2009-07-14,31,37.5465838509317
"2325",2009-07-12,100,121.11801242236
"2326",2009-07-13,42,50.8695652173913
"2327",2009-07-15,48,58.1366459627329
"2328",2009-07-10,35,42.3913043478261
"2329",2009-07-09,32,38.7577639751553
"2330",2009-07-11,48,58.1366459627329
"2331",2010-07-11,56,84.8627980206928
"2332",2010-07-10,26,39.4005847953216
"2333",2010-07-12,39,59.1008771929825
"2334",2010-07-15,53,80.3165766981556
"2335",2010-07-09,41,62.1316914080072
"2336",2010-07-14,51,77.2857624831309
"2337",2010-07-13,38,57.5854700854701
"2338",2011-07-13,77,82.7142362513705
"2339",2011-07-14,89,95.6047665762595
"2340",2011-07-15,62,66.6010733452594
"2341",2011-07-11,52,55.8589647411853
"2342",2011-07-10,39,41.894223555889
"2343",2011-07-12,45,48.3394887183334
"2344",2011-07-09,39,41.894223555889
"2345",2012-07-11,33,34.616473149492
"2346",2012-07-13,21,22.0286647314949
"2347",2012-07-12,51,53.4981857764877
"2348",2012-07-14,76,79.7227866473149
"2349",2012-07-09,92,96.5065312046444
"2350",2012-07-08,25,26.2246008708273
"2351",2012-07-10,20,20.9796806966618
"2352",2013-07-14,36,30.3102310231023
"2353",2013-07-15,47,39.5716905023836
"2354",2013-07-13,22,18.5229189585625
"2355",2013-07-10,53,44.6233956729006
"2356",2013-07-11,49,41.2555922258893
"2357",2013-07-12,37,31.1521818848552
"2358",2013-07-09,59,49.6751008434177
"2359",2014-07-15,39,50.0735751295337
"2360",2014-07-12,50,64.1968911917098
"2361",2014-07-10,36,46.2217616580311
"2362",2014-07-14,45,57.7772020725389
"2363",2014-07-09,40,51.3575129533679
"2364",2014-07-11,79,101.431088082902
"2365",2014-07-13,31,39.8020725388601
"2366",2015-07-15,18,22.3335347002594
"2367",2015-07-14,30,37.2225578337657
"2368",2015-07-11,46,57.0745886784407
"2369",2015-07-10,42,52.111580967272
"2370",2015-07-13,44,54.5930848228563
"2371",2015-07-09,40,49.6300771116876
"2372",2015-07-12,43,53.3523328950641
"2373",2016-07-14,56,51.1177347242921
"2374",2016-07-13,32,29.2101341281669
"2375",2016-07-12,21,19.1691505216095
"2376",2016-07-09,36,32.8614008941878
"2377",2016-07-08,16,14.6050670640835
"2378",2016-07-11,37,33.774217585693
"2379",2016-07-10,46,41.98956780924
"2380",2017-07-13,49,33.573018362082
"2381",2017-07-14,54,36.9988365622945
"2382",2017-07-15,44,30.1472001618696
"2383",2017-07-12,96,65.7757094440791
"2384",2017-07-10,48,32.8878547220396
"2385",2017-07-11,32,21.9252364813597
"2386",2017-07-09,50,34.2581820021245
"2387",2018-07-09,60,58.9085345120707
"2388",2018-07-14,34,33.3815028901734
"2389",2018-07-12,64,62.8357701462088
"2390",2018-07-10,48,47.1268276096566
"2391",2018-07-15,36,35.3451207072424
"2392",2018-07-13,69,67.7448146888813
"2393",2018-07-11,35,34.3633117987079
"2394",2019-07-15,100,91.8387943214694
"2395",2019-07-11,100,91.8387943214694
"2396",2019-07-13,75,68.8790957411021
"2397",2019-07-09,53,48.6745609903788
"2398",2019-07-12,65,59.6952163089551
"2399",2019-07-14,88,80.8181390028931
"2400",2019-07-10,53,48.6745609903788
"2401",2004-07-21,41,39.143960144068
"2402",2004-07-16,45,42.9628830849527
"2403",2004-07-15,0,0
"2404",2004-07-17,0,0
"2405",2004-07-18,72,68.7406129359243
"2406",2004-07-19,41,39.143960144068
"2407",2004-07-20,0,0
"2408",2005-07-16,43,116.976414603703
"2409",2005-07-22,0,0
"2410",2005-07-21,39,106.094887663824
"2411",2005-07-17,43,116.976414603703
"2412",2005-07-18,25,68.0095433742459
"2413",2005-07-19,0,0
"2414",2005-07-20,34,92.4929789889744
"2415",2006-07-21,82,133.442735042735
"2416",2006-07-19,38,61.8393162393162
"2417",2006-07-16,0,0
"2418",2006-07-22,0,0
"2419",2006-07-18,37,60.2119658119658
"2420",2006-07-20,0,0
"2421",2006-07-17,38,61.8393162393162
"2422",2007-07-21,79,75.5464480874317
"2423",2007-07-19,37,35.3825136612022
"2424",2007-07-22,0,0
"2425",2007-07-20,27,25.8196721311475
"2426",2007-07-17,48,45.9016393442623
"2427",2007-07-18,24,22.9508196721311
"2428",2007-07-16,49,46.8579234972678
"2429",2008-07-20,0,0
"2430",2008-07-21,84,52.8830188679245
"2431",2008-07-15,55,34.625786163522
"2432",2008-07-18,61,38.403144654088
"2433",2008-07-17,48,30.2188679245283
"2434",2008-07-19,44,27.7006289308176
"2435",2008-07-16,28,17.6276729559748
"2436",2009-07-21,31,36.4986533282032
"2437",2009-07-18,0,0
"2438",2009-07-19,0,0
"2439",2009-07-16,32,37.6760292420162
"2440",2009-07-20,31,36.4986533282032
"2441",2009-07-17,69,81.2389380530973
"2442",2009-07-22,63,74.1746825702193
"2443",2010-07-22,20,23.844915149263
"2444",2010-07-21,39,46.4975845410628
"2445",2010-07-17,55,65.5735166604732
"2446",2010-07-20,32,38.1518642388208
"2447",2010-07-18,42,50.0743218134522
"2448",2010-07-19,26,30.9983896940419
"2449",2010-07-16,62,73.9192369627152
"2450",2011-07-20,58,44.7750103206275
"2451",2011-07-22,40,30.8793174625017
"2452",2011-07-19,29,22.3875051603137
"2453",2011-07-21,39,30.1073345259392
"2454",2011-07-16,68,52.4948396862529
"2455",2011-07-18,39,30.1073345259392
"2456",2011-07-17,65,50.1788908765653
"2457",2012-07-16,79,53.7327935222672
"2458",2012-07-15,68,46.251012145749
"2459",2012-07-21,25,17.004048582996
"2460",2012-07-19,54,36.7287449392713
"2461",2012-07-20,61,41.4898785425101
"2462",2012-07-18,79,53.7327935222672
"2463",2012-07-17,33,22.4453441295547
"2464",2013-07-21,45,54.9282296650718
"2465",2013-07-20,33,40.280701754386
"2466",2013-07-22,53,64.6932482721956
"2467",2013-07-17,41,50.0457203615098
"2468",2013-07-19,56,68.3551302498671
"2469",2013-07-16,23,28.0744284954811
"2470",2013-07-18,24,29.2950558213716
"2471",2014-07-21,36,25.6735127036644
"2472",2014-07-18,32,22.820900181035
"2473",2014-07-22,30,21.3945939197203
"2474",2014-07-17,56,39.9365753168113
"2475",2014-07-16,76,54.1996379299582
"2476",2014-07-20,32,22.820900181035
"2477",2014-07-19,70,49.9207191460141
"2478",2015-07-19,37,50.9799732977303
"2479",2015-07-22,18,24.8010680907877
"2480",2015-07-18,26,35.8237650200267
"2481",2015-07-21,36,49.6021361815754
"2482",2015-07-20,19,26.1789052069426
"2483",2015-07-17,42,57.8691588785047
"2484",2015-07-16,18,24.8010680907877
"2485",2016-07-17,46,34.1799984835848
"2486",2016-07-21,69,51.2699977253772
"2487",2016-07-16,37,27.4926074759269
"2488",2016-07-18,47,34.9230419288801
"2489",2016-07-15,48,35.6660853741755
"2490",2016-07-19,41,30.4647812571082
"2491",2016-07-20,39,28.9786943665176
"2492",2017-07-21,55,37.0972079057052
"2493",2017-07-22,46,31.0267557029534
"2494",2017-07-16,63,42.4931654192623
"2495",2017-07-19,75,50.587101689598
"2496",2017-07-18,48,32.3757450813427
"2497",2017-07-20,64,43.1676601084569
"2498",2017-07-17,70,47.2146282436248
"2499",2018-07-18,50,51.8801685130286
"2500",2018-07-22,38,39.4289280699017
"2501",2018-07-19,76,78.8578561398034
"2502",2018-07-20,55,57.0681853643314
"2503",2018-07-21,72,74.7074426587611
"2504",2018-07-17,41,42.5417381806834
"2505",2018-07-16,45,46.6921516617257
"2506",2019-07-19,55,81.8173741537696
"2507",2019-07-18,68,101.156026226479
"2508",2019-07-17,48,71.4042538069262
"2509",2019-07-22,38,56.5283675971499
"2510",2019-07-16,66,98.1808489845235
"2511",2019-07-20,43,63.9663107020381
"2512",2019-07-21,19,28.264183798575
"2513",2004-01-20,0,0
"2514",2004-01-19,47,0
"2515",2004-01-16,0,0
"2516",2004-01-21,0,0
"2517",2004-01-15,41,0
"2518",2004-01-18,0,0
"2519",2004-01-17,0,0
"2520",2005-01-19,92,292.916129032258
"2521",2005-01-21,0,0
"2522",2005-01-20,0,0
"2523",2005-01-16,0,0
"2524",2005-01-18,0,0
"2525",2005-01-17,0,0
"2526",2005-01-15,0,0
"2527",2006-01-21,56,202.88675429727
"2528",2006-01-18,0,0
"2529",2006-01-15,0,0
"2530",2006-01-17,36,130.427199191102
"2531",2006-01-20,0,0
"2532",2006-01-19,0,0
"2533",2006-01-16,0,0
"2534",2007-01-17,83,86.8760882262955
"2535",2007-01-18,37,38.7278947514811
"2536",2007-01-16,55,57.5684921981476
"2537",2007-01-20,39,40.8212944677774
"2538",2007-01-19,100,104.669985814814
"2539",2007-01-15,0,0
"2540",2007-01-21,0,0
"2541",2008-01-19,56,84.3262732643673
"2542",2008-01-18,41,61.7388786399832
"2543",2008-01-20,0,0
"2544",2008-01-15,26,39.1514840155991
"2545",2008-01-17,52,78.3029680311982
"2546",2008-01-16,26,39.1514840155991
"2547",2008-01-21,28,42.1631366321836
"2548",2009-01-16,24,27.5984354628422
"2549",2009-01-17,34,39.0977835723598
"2550",2009-01-15,46,52.897001303781
"2551",2009-01-20,45,51.7470664928292
"2552",2009-01-18,53,60.9465449804433
"2553",2009-01-21,34,39.0977835723598
"2554",2009-01-19,0,0
"2555",2010-01-19,18,34.1815856777494
"2556",2010-01-17,0,0
"2557",2010-01-21,18,34.1815856777494
"2558",2010-01-18,20,37.9795396419437
"2559",2010-01-16,26,49.3734015345269
"2560",2010-01-20,18,34.1815856777494
"2561",2010-01-15,19,36.0805626598465
"2562",2011-01-18,42,45.0751842751843
"2563",2011-01-16,56,60.1002457002457
"2564",2011-01-15,60,64.3931203931204
"2565",2011-01-19,48,51.5144963144963
"2566",2011-01-17,32,34.3429975429975
"2567",2011-01-20,27,28.9769041769042
"2568",2011-01-21,31,33.2697788697789
"2569",2012-01-20,50,51.3488123956207
"2570",2012-01-16,57,58.5376461310076
"2571",2012-01-15,38,39.0250974206717
"2572",2012-01-19,43,44.1599786602338
"2573",2012-01-18,30,30.8092874373724
"2574",2012-01-21,44,45.1869549081462
"2575",2012-01-17,55,56.4836936351828
"2576",2013-01-19,52,52.320829015544
"2577",2013-01-20,31,31.1912634515743
"2578",2013-01-17,59,59.3640175368673
"2579",2013-01-18,47,47.2899800717417
"2580",2013-01-15,50,50.3084894380231
"2581",2013-01-21,47,47.2899800717417
"2582",2013-01-16,39,39.240621761658
"2583",2014-01-19,25,32.7810990644104
"2584",2014-01-20,43,56.383490390786
"2585",2014-01-17,49,64.2509541662445
"2586",2014-01-21,59,77.3633937920086
"2587",2014-01-15,47,61.6284662410916
"2588",2014-01-16,21,27.5361232141048
"2589",2014-01-18,34,44.5822947275982
"2590",2015-01-18,60,43.112582781457
"2591",2015-01-15,39,28.023178807947
"2592",2015-01-21,38,27.3046357615894
"2593",2015-01-20,38,27.3046357615894
"2594",2015-01-19,41,29.4602649006622
"2595",2015-01-17,33,23.7119205298013
"2596",2015-01-16,53,38.0827814569536
"2597",2016-01-17,24,26.7162179681086
"2598",2016-01-15,36,40.0743269521628
"2599",2016-01-21,42,46.75338144419
"2600",2016-01-18,51,56.7719631822307
"2601",2016-01-16,66,73.4695994122985
"2602",2016-01-20,49,54.5456116848883
"2603",2016-01-19,49,54.5456116848883
"2604",2017-01-20,29,49.1781854997004
"2605",2017-01-17,40,67.8319799995868
"2606",2017-01-15,30,50.8739849996901
"2607",2017-01-16,21,35.6117894997831
"2608",2017-01-19,34,57.6571829996488
"2609",2017-01-21,20,33.9159899997934
"2610",2017-01-18,45,76.3109774995351
"2611",2018-01-19,89,90.475138121547
"2612",2018-01-17,69,70.1436464088398
"2613",2018-01-16,69,70.1436464088398
"2614",2018-01-21,56,56.9281767955801
"2615",2018-01-18,82,83.3591160220995
"2616",2018-01-15,40,40.6629834254144
"2617",2018-01-20,57,57.9447513812155
"2618",2019-01-20,27,76.9642763192508
"2619",2019-01-15,24,68.4126900615563
"2620",2019-01-17,22,62.7116325564266
"2621",2019-01-21,21,59.8611038038617
"2622",2019-01-19,20,57.0105750512969
"2623",2019-01-16,29,82.6653338243805
"2624",2019-01-18,23,65.5621613089914
"2625",2004-07-27,40,90.9428215422954
"2626",2004-07-22,0,0
"2627",2004-07-26,43,97.7635331579676
"2628",2004-07-24,0,0
"2629",2004-07-23,0,0
"2630",2004-07-28,41,93.2163920808528
"2631",2004-07-25,0,0
"2632",2005-07-27,25,72.9665071770335
"2633",2005-07-28,0,0
"2634",2005-07-24,0,0
"2635",2005-07-26,25,72.9665071770335
"2636",2005-07-29,0,0
"2637",2005-07-25,33,96.3157894736842
"2638",2005-07-23,43,125.502392344498
"2639",2006-07-26,37,18.3637666992506
"2640",2006-07-29,61,30.2753991528185
"2641",2006-07-28,40,19.8527207559466
"2642",2006-07-23,91,45.1649397197784
"2643",2006-07-24,37,18.3637666992506
"2644",2006-07-27,38,18.8600847181492
"2645",2006-07-25,37,18.3637666992506
"2646",2007-07-29,0,0
"2647",2007-07-28,0,0
"2648",2007-07-26,25,44.9453551912568
"2649",2007-07-25,25,44.9453551912568
"2650",2007-07-24,24,43.1475409836066
"2651",2007-07-23,49,88.0928961748634
"2652",2007-07-27,27,48.5409836065574
"2653",2008-07-22,27,51.5854225898165
"2654",2008-07-27,44,84.0651331093306
"2655",2008-07-25,40,76.4228482812096
"2656",2008-07-24,28,53.4959937968467
"2657",2008-07-28,0,0
"2658",2008-07-23,37,70.6911346601189
"2659",2008-07-26,43,82.1545619023003
"2660",2009-07-28,51,55.1525691699605
"2661",2009-07-23,47,50.8268774703557
"2662",2009-07-29,31,33.5241106719368
"2663",2009-07-25,0,0
"2664",2009-07-24,51,55.1525691699605
"2665",2009-07-26,49,52.9897233201581
"2666",2009-07-27,46,49.7454545454545
"2667",2010-07-29,65,76.1170423092131
"2668",2010-07-28,45,52.6964139063783
"2669",2010-07-27,28,32.7888797639687
"2670",2010-07-25,55,64.4067281077957
"2671",2010-07-24,36,42.1571311251027
"2672",2010-07-26,32,37.4730054445357
"2673",2010-07-23,20,23.4206284028348
"2674",2011-07-29,47,82.9364719228588
"2675",2011-07-26,25,44.1151446398185
"2676",2011-07-23,0,0
"2677",2011-07-28,32,56.4673851389677
"2678",2011-07-25,38,67.0550198525241
"2679",2011-07-24,25,44.1151446398185
"2680",2011-07-27,38,67.0550198525241
"2681",2012-07-26,40,35.0211992731678
"2682",2012-07-23,46,40.2743791641429
"2683",2012-07-27,62,54.28285887341
"2684",2012-07-28,57,49.9052089642641
"2685",2012-07-22,77,67.415808600848
"2686",2012-07-25,60,52.5317989097517
"2687",2012-07-24,39,34.1456692913386
"2688",2013-07-27,33,23.0405614035088
"2689",2013-07-23,40,27.9279532163743
"2690",2013-07-29,63,43.9865263157895
"2691",2013-07-28,55,38.4009356725146
"2692",2013-07-24,42,29.324350877193
"2693",2013-07-25,42,29.324350877193
"2694",2013-07-26,100,69.8198830409357
"2695",2014-07-27,26,28.4253302445667
"2696",2014-07-28,60,65.596915949
"2697",2014-07-25,32,34.9850218394667
"2698",2014-07-24,41,44.8245592318167
"2699",2014-07-29,50,54.6640966241667
"2700",2014-07-26,38,41.5447134343667
"2701",2014-07-23,46,50.2909688942333
"2702",2015-07-27,35,37.6456844420011
"2703",2015-07-28,49,52.7039582188015
"2704",2015-07-24,35,37.6456844420011
"2705",2015-07-25,45,48.4015942825729
"2706",2015-07-26,34,36.5700934579439
"2707",2015-07-29,33,35.4945024738868
"2708",2015-07-23,41,44.0992303463442
"2709",2016-07-27,78,66.0350735738762
"2710",2016-07-26,20,16.9320701471478
"2711",2016-07-28,56,47.4097964120137
"2712",2016-07-23,54,45.7165893972989
"2713",2016-07-25,21,17.7786736545051
"2714",2016-07-24,18,15.238863132433
"2715",2016-07-22,40,33.8641402942955
